Size,Light
5.882677110577015,1.3254107540216171
10.912829741849272,3.183217305377668
0.2811898677941287,0.6200107602625141
7.682622739447462,1.8045775630001801
11.03407102230486,3.3904400900453187
0.849883472175706,0.8265615706603154
6.473467494519349,0.9999718666648862
12.17993640978502,4.376956420140158
0.18253329148189035,0.24372793276766747
7.5682095646369785,1.3105306838396567
12.69679004883339,2.035843759553087
0.027703769354156527,0.6439061119800805
5.200217140645759,1.9039285450541823
14.84844866859369,9.206770859774384
0.259068218351282,0.7830553635724311
6.124343795495355,1.1005551034677512
10.063012145407368,6.842357200049468
0.5067563935964172,0.7437021380932864
6.282218313984021,0.16934717567216206
14.02518299510856,7.435553591398383
0.054341157522421635,0.19156329416469464
6.276266544447098,0.33758451677258483
10.311574480169604,9.41636235330795
0.9995872678923662,0.29189378652456344
5.229165522798715,0.02493251746098668
12.774522894829772,3.359901155094552
0.992871732918259,0.2772194143235812
6.782031264737263,0.23741951270397643
12.733557378565273,4.986289309542314
0.140921306192209,0.44453679158275095
5.08774426384934,0.3371881980200997
14.781572826678222,3.0263682290425606
0.20758125200975064,0.4006389459313925
5.774216442745803,1.018177872258571
14.421880853900774,5.065613305947155
0.6121779166537155,0.7545439954962615
7.84657615588474,0.8179473404091615
13.65219272535975,4.196248191393661
0.08825084198083122,0.310752668396447
7.499278380868503,1.5656451875075692
12.253527547950611,5.548710221166132
0.7647705203327447,0.8194963361052416
5.926569062178362,0.12175672259283776
10.367916068218126,7.813800204849288
0.7340023161733802,0.31246216747518696
7.162859924407057,1.529453457424633
10.435320464765283,6.113515379580372
0.9670562832895838,0.3186917850132911
5.12900849417646,0.4811628025170529
13.8136036031457,3.4145102139625614
0.09209504641145017,0.3983860633267231
6.338301035074046,1.0232754384291431
14.699618333218893,9.606953687723102
0.3628604486525623,0.6135626145765912
6.540583934511781,1.0228740148050142
11.930843266496732,3.9843670539237177
0.5963062918387443,0.9132497840068828
5.166940512458978,0.32026182484197663
10.174622334910573,5.462776366817291
0.5480646136922991,0.22554108810622409
6.045394900082553,0.06579754097413315
12.4171748823078,9.548807332762937
0.9291753112400964,0.6911844935453999
6.105737820026733,0.07442734709139298
11.255966284587368,2.7762364186489457
0.2858485430879173,0.8220512577008073
7.841890066183929,1.5421511020153407
13.864955265727403,4.847192392007801
0.28852255251385883,0.5477355511258448
5.566343473368446,0.6107776486076262
10.41513273850386,2.8911140684054644
0.5588856132243603,0.2898235182568031
6.993336061962861,1.8675696540057467
12.334595248703547,9.038427660869665
0.08473752013869884,0.6596512501496302
5.547233869255975,0.7278042327286223
10.957420390094898,2.6130447885335437
0.5559702608627309,0.0795709570393468
5.454960468318259,1.5821975235822587
14.800598305873008,6.588734375706124
0.965094549680252,0.6046791991108178
7.361434534296507,0.5024840219809037
14.199984112681136,2.4098412108916554
0.44104321444380123,0.9638640170914982
7.589228018483846,0.530984319143398
12.990758751964613,6.681481444255494
0.8883291777747041,0.12982553759977689
6.568474883743718,0.23150524752303459
10.62747539496314,7.5385694156728
0.3810802253876655,0.02557041402281468
6.36006233965395,1.1121073002210111
14.67512541729659,3.639049287218893
0.017826525220946854,0.26270206880204316
5.132042704423335,0.801876216760425
10.362837422953763,2.52081029579053
0.785859690344634,0.6219078855510484
6.697102949489528,1.6757501199726792
11.074357920150797,4.543634411345299
0.821132525603258,0.8084991665065115
5.595077199074354,1.2012873698491309
13.707022192731266,8.11856780476936
0.8193225176169054,0.4744696505634506
6.663370444672838,0.38249815944313625
13.878767935252881,7.027870036245332
0.9601251760166833,0.8980284677121467
6.588184428768933,0.49131105464879
11.747750668713298,5.037223221607506
0.5772128447292312,0.21140649199794093
5.728787248495453,0.5306452085025739
10.096014013689718,4.85661104967523
0.3715078621196577,0.17944002670872472
6.222687172098961,0.7978764261073032
10.349859960449042,2.193468258738821
0.37205289272449105,0.512774111077859
5.971020608677074,1.7863985611026452
13.713062283111936,5.102416913066488
0.9149150879070349,0.8055132569536222
7.082123018471638,1.737880893718023
13.63453693952001,8.705579150188619
0.9858906151540989,0.19535864533920577
7.035005498767369,1.3471287813793504
11.115489232906869,6.666780239568057
0.42082494428637895,0.284875969917205
7.708367153426053,1.3393880111352234
12.89790103291452,7.796950595292506
0.4335613250824579,0.09047213508268992
7.249261139901567,1.6132952982095787
12.065157754754289,7.305450600177805
0.8398466051644851,0.27537945156932486
5.139876560884019,1.3071310056231797
10.186405377182059,7.682591470472628
0.16775971175923254,0.7029197358626283
7.1908620601203275,0.2609579363011534
10.755584771914457,5.257948001602233
0.8154650305381588,0.21472412232948768
7.98068149786919,1.3697214537797748
11.431025785531311,3.130029627022882
0.13368470011314704,0.9681118619001611
7.28023635065119,1.0992420211503318
12.934223566008214,5.1353879609761925
0.28360174202870314,0.053689804655275064
5.793998525161985,0.4611037234989517
10.06468764971327,9.871404304035822
0.5581292831153902,0.07674323401556649
7.74230770580416,0.41545106701920353
11.215165059297332,4.828228289872266
0.08155476584206256,0.9042417017797126
6.879420661840806,0.2693909304979325
12.939503155871826,2.3650760935249284
0.5804063000471639,0.32718776197627486
